Condo Age,Number of Rooms,Avg. Area,Price
5.81593446,4,40888.07856,319495.6676
8.333101975,3,38066.1613,704698.3621
5.503955342,2,43600.36093,945614.5659
6.495664079,4,40268.51842,2054897.009
3.858766446,6,42582.62587,1280230.625
5.964918211,4,36228.83614,850114.5963
7.75739033,4,46478.52161,1637649.905
5.575523167,3,22560.52713,1742431.663
5.990390366,3,50145.43371,942093.9245
4.907284282,3,45103.57164,1388782.887
6.024013165,3,27159.33879,996506.0709
3.654666982,4,44877.56511,790802.801
6.076352847,2,35726.60563,718650.6438
5.286413074,6,44452.64411,1517141.623
4.020978811,3,28270.43444,496359.9708
4.760053372,3,26517.30768,820611.4709
7.036174701,4,17386.47595,1122320.933
5.345949188,2,32880.78811,846939.4288
5.949311844,5,35130.38128,1540762.269
4.401142472,4,38499.37693,963531.9152
5.642354239,2,52832.00406,1590804.044
6.520774408,2,30165.92264,1283415.266
7.529197954,3,37203.71544,1447920.68
6.553940573,5,11037.38768,742858.6356
6.833040609,4,39724.18881,1400609.034
6.622908642,3,47637.51525,1638577.417
6.225719363,5,35341.06782,1235475.55
5.853516746,4,22169.81837,1249417.897
6.679186516,2,35783.75473,1499356.12
3.545706487,4,31677.32836,1005843.917
5.823225673,4,41849.05508,623721.613
4.808593948,4,45172.75709,922514.088
7.776563644,4,32938.14935,1638606.834
6.032226964,5,39882.81773,1249223.831
5.529209121,5,47343.37139,1928301.782
6.712376565,4,34317.61799,1487729.592
6.385036059,3,30299.2827,896303.7992
8.26472565,3,48266.21717,1903813.793
5.857893814,4,40740.78015,1069851.162
4.527999083,3,28750.64146,829868.2304
4.330577499,4,29287.49814,1181338.161
7.231266171,2,42578.42763,1401767.904
6.389930497,3,25974.45323,1235501.486
6.407963302,4,52881.06048,1522083.944
4.503692824,4,24804.65731,656971.5307
7.866885829,4,39138.87628,1660678.035
4.751360343,4,25653.68792,606191.8669
5.313060495,4,31034.82616,1011331.164
6.822667495,6,27622.34129,1529830.368
7.679468812,4,44125.54078,1489520.019
8.973440775,6,34730.7668,1468267.23
6.102947458,3,26703.71868,978312.7484
6.757390576,2,37592.84506,1181637.949
5.482703956,3,45555.33649,1015233.032
4.482788279,3,36099.24291,1139615.72
7.005697263,6,24962.10002,984349.6142
6.4528811,5,34733.08699,1765281.093
5.36063246,2,31172.88017,1327975.249
5.695537775,4,29506.48735,804170.2016
5.752139663,6,41186.57451,1467271.556
5.339895707,4,43795.62543,1478823.647
6.107907982,4,40691.23866,1367312.132
4.919727098,4,40588.41954,1162469.887
5.759339963,3,57097.67332,1473278.441
6.417465138,4,16737.55224,897479.9502
5.720212674,2,32635.75655,1568578.512
6.849179009,4,31796.75881,1421518.602
6.884826407,2,27456.64493,1199144.788
7.579897089,4,37521.81322,1596180.568
5.122002568,4,31111.62291,1264972.442
5.686845562,6,59129.49783,1135465.473
7.080128054,3,43752.88954,1359838.999
4.590613171,4,16811.30329,88591.77016
6.62093276,5,37838.66199,1822448.617
7.729789733,4,57563.58574,1720734.403
6.578330675,6,31437.51486,1224397.427
6.589726273,4,28571.35712,1209571.072
7.237115963,3,35392.05151,1698820.102
6.699803504,4,49009.69328,1860358.468
6.315632964,4,40761.35131,1168444.882
4.944535979,3,43208.35656,764756.0935
7.114160836,4,44915.71414,977242.2697
7.600071471,3,33515.12293,1079158.653
5.202471496,6,48417.34806,1383395.287
7.089530057,4,27769.5023,992053.0502
7.199375691,5,29146.54292,1574919.906
5.490922273,3,49200.07957,1174311.556
5.288328665,3,31693.61017,795082.8102
5.540170599,4,29788.64265,1170573.77
7.951003194,4,61916.13554,1998368.741
4.254254339,3,36220.12371,842086.6733
5.320240167,5,19148.03971,849656.9232
6.692664317,3,21689.12354,908616.4826
6.936071297,6,44508.97561,1524257.706
5.357426598,4,21075.50992,685880.3213
3.854617568,2,29292.12943,771310.0004
6.241328646,4,46183.10737,1308243.922
5.618340136,6,42200.26209,1312063.756
6.617874634,2,52999.83821,1467849.818
4.312327918,3,32668.93492,902350.4197
5.75682588,3,28914.79146,926880.8506
6.261965688,4,43485.68064,1323326.403
6.161583148,3,36242.10575,1504026.27
5.760358566,3,25694.36818,1003266.876
4.925351457,2,22926.43546,592397.7261
7.325844476,3,27587.39642,1339142.805
4.850512519,3,50524.95541,1212939.954
5.84347617,4,36292.99616,753930.5825
6.532362732,4,38527.81714,1538401.817
6.263865774,2,37117.55506,1295728.088
6.729104618,3,44029.68182,1472887.247
6.440641902,2,34685.18071,831762.7909
6.311020028,4,47328.81061,1610577.497
3.96574483,4,43557.94344,881446.1155
6.333260676,4,44531.75946,1666462.622
5.909380137,4,35323.78792,1085218.859
6.357539658,4,39549.801,1712929.654
6.266666891,6,30237.77486,1444403.664
6.60039782,3,38587.7211,1884674.241
7.483738828,4,33216.60108,1014548.233
3.606331313,6,22984.03653,1084013.785
5.816000008,2,36401.37571,1279777.379
8.513233389,3,51528.48105,1967384.778
5.656329034,3,33816.12473,1002974.215
7.281978903,4,36830.08035,979568.6285
5.231696666,4,34112.97062,565937.2006
6.345097994,3,31165.04595,1092130.981
7.51040004,2,55169.37911,1869113.611
8.688434074,4,36621.75954,1817829.53
7.814769565,6,36940.8591,1392207.648
6.232470845,4,37739.99032,1389773.873
5.415519451,6,24199.63947,956009.1436
3.105751238,3,52601.11684,945833.1891
5.354619416,4,42302.5479,1383766.082
7.499317992,4,39780.92727,1400268.142
6.170239154,3,34651.07232,1144937.614
5.631565659,4,33891.30518,1118165.866
6.294160879,2,38104.49401,1047012.271
4.822111808,6,28747.09441,1096069.287
5.474150936,4,36474.39183,1386473.365
4.560457849,3,41230.18626,945831.1863
4.829750206,4,34945.47446,1311379.596
4.886380224,6,42351.30363,885661.5908
5.959681799,3,47386.26774,1507331.288
6.286086725,4,33834.92173,1643291.722
6.850824464,2,18896.12294,987746.924
4.357995066,2,25191.40739,612211.5924
7.648392612,4,11019.05378,836235.0305
5.122697838,4,35781.17461,1495518.624
5.268005224,2,40674.78377,911071.8336
7.32195133,3,25029.20574,1360787.871
6.495309081,4,30504.81491,1455107.451
6.984684002,7,23823.81702,1327969.286
5.662619316,5,47763.27751,1838503.994
5.446503903,5,44900.7931,1727211.089
5.207715005,3,24459.79703,1093344.577
5.511947845,6,27080.03549,943485.0473
4.966293764,3,22267.1593,1100632.391
6.353593572,4,41354.43599,1269811.089
6.438586774,3,54149.39033,1321008.593
7.157498968,2,26411.14228,978241.2891
6.686300741,3,15065.04661,952533.5782
7.357510671,3,31669.61701,1434015.033
6.148758826,2,50200.61011,1008649.929
6.350845135,3,35772.52401,2007556.286
5.440333831,5,35431.25154,882666.5815
4.077536844,5,39030.07772,1246218.31
7.68947618,4,13683.47964,880682.302
4.898796695,6,32807.8544,840124.8423
6.966125283,3,38240.97788,1469767.647
6.657110323,4,55292.2208,1824987.706
6.209654961,5,27185.75722,1404896.376
5.727120468,6,28713.93152,1290043.367
5.468522726,2,46833.13129,1410362.613
6.657548834,2,36083.82377,1058269.019
5.185436372,2,40354.70525,1464929.162
6.081558141,4,38702.33927,1777009.712
7.619776439,2,23272.35502,826194.6782
8.012087696,4,44372.94405,1851575.868
5.225235339,4,24269.05676,1552915.164
6.740115935,4,36204.71114,922478.9145
4.821669962,2,58349.11759,1753427.937
6.484729861,4,31928.81018,1387701.111
6.336434462,5,47663.14375,1801916.346
7.2105722,4,35204.80714,1237115.741
5.476415899,3,23793.33704,1009606.284
5.656113961,4,38039.59856,1601678.263
4.406831198,6,37548.2649,483458.5483
3.979703619,4,25390.45914,925394.135
4.762273143,6,39626.51608,1143377.602
4.599014308,3,41268.25953,1283401.789
5.162645346,6,34819.4283,1031367.589
4.937298476,3,35279.61694,1153605.031
6.058146032,3,33176.03845,995137.2024
6.081828535,6,37567.07634,1006580.48
6.932926063,4,31113.4864,987434.7498
5.037051828,4,38812.50605,897013.181
5.416746592,3,31219.48869,1560838.45
7.700859388,4,22954.78452,1349818.25
4.935155354,5,32084.7434,883147.471
4.894642053,3,24966.18816,926482.4677
6.455804507,2,41562.7495,1100152.088
6.04484346,2,27207.32169,674197.852
8.105157807,4,36050.83958,1587350.294
4.473606695,4,43328.34367,1276987.492
5.827764498,3,23947.51003,982344.8121
6.598323295,6,37889.76139,1153433.081
5.346338425,2,29551.13773,799124.8492
6.778777872,2,27536.9379,1169640.324
7.505427762,4,20303.81392,1591203.49
8.156846515,3,36858.9677,1450769.841
5.519534662,5,40277.77263,1381442.758
7.964115419,5,48873.99434,1930805.947
5.850681911,4,29958.71786,1280548.089
4.905564113,2,45979.79121,916344.2938
6.498700717,3,39900.13679,1170892.98
6.546235494,5,23655.47879,1616382.932
6.782556861,4,31733.65463,1056518.913
7.030760574,4,43542.66322,1583897.538
5.051254333,4,22063.21062,619407.4863
5.67487134,6,48345.47415,1043415.992
5.81928426,6,33075.80807,1222344.208
5.006414712,3,45905.5921,1433538.321
6.375076429,5,28373.17055,1474417.272
6.357274544,6,29776.66077,1827899.186
4.447461899,5,36345.82978,1130537.993
4.676550551,3,37535.64382,758886.6888
6.336228681,5,26052.64684,1210400.127
5.146227225,3,33234.57083,674817.5428
6.186291072,3,32699.49026,1232209.476
5.16664844,5,45801.17223,2105205.856
6.856726326,5,35193.33694,1662585.938
5.472493192,4,35936.05672,1443907.747
5.408101904,6,35257.71759,781482.5832
6.413690325,4,41729.59849,1557794.021
6.784282448,2,24491.92284,1476277.527
5.185297664,2,49401.12149,1412449.479
7.534723194,3,46311.9563,1438290.851
7.722145949,4,64566.68738,1667560.879
4.132176739,6,41909.50349,1131532.919
6.345546843,6,40056.27286,1154270.485
6.447184831,6,28394.00625,1650770.93
5.087438797,2,36855.66935,1387987.803
7.580729704,6,25480.41696,1325294.121
5.939007321,2,28795.75507,825095.1086
3.70833623,3,30078.65863,944186.1591
7.230201662,6,36546.08012,1608726.681
5.1179932,5,35890.39605,1050223.668
7.087086717,5,43992.28509,1417691.113
5.347823184,2,56541.40988,1386351.145
6.235983679,4,20155.97949,1015546.309
5.418324641,3,34760.76027,991934.0654
4.695041507,3,33657.2392,1267433.909
5.288196337,3,48360.69436,1491811.661
6.897184737,4,60300.84828,1222887.121
4.266359654,4,47726.25417,1114901.973
5.489699257,4,44476.81929,1024787.942
5.805462291,2,37009.33602,675489.7527
7.143144087,4,44935.88483,1515157.081
4.69282127,4,30640.17617,491085.826
5.132972758,3,40852.29089,737147.0943
4.760833718,4,45358.63927,1208875.084
7.028231823,3,40432.04524,1073355.784
6.369107047,3,16292.53215,554702.6802
6.208898547,4,38159.2141,1225796.414
5.03948742,3,41773.51464,1282339.35
5.526226444,6,47618.51858,1409824.638
5.093114005,6,39830.05126,1448668.424
6.746738869,7,20438.41484,728402.0001
7.065143944,2,52131.81151,1381482.685
4.887027334,4,55700.44166,1424994.375
6.505108814,4,42677.28492,1741105.641
6.614955944,2,47039.09228,1361230.121
8.318991991,6,22779.36995,1164497.019
5.329159284,6,37455.31756,1375736.957
4.791109049,3,40187.32733,636506.0006
6.474246,3,31060.20473,775957.6721
4.775051388,4,31798.68515,976540.0985
6.058062233,3,29404.06758,1048302.409
4.081277465,4,40774.67977,575694.1732
5.826192901,4,30640.83692,1365437.489
6.081355533,4,37402.42749,1403219.371
6.826790751,4,49846.9954,1723424.672
6.716375584,6,42014.82529,1987332.217
7.101769921,5,33623.51311,1285202.337
5.989045632,3,32034.98243,1306056.565
6.106186378,2,39735.64512,778546.1621
5.356907402,4,44663.81899,1155681.867
5.893964625,6,27093.28959,1540737.193
4.541851437,4,34618.82699,934408.7143
4.931710652,3,20962.90165,294170.7464
6.239277203,3,35579.21209,1423025.101
6.257201542,2,44782.56827,876763.5841
4.143350468,3,34930.91845,1416408.25
5.246625672,4,36351.91765,972536.6628
7.500352433,4,58926.22548,1729061.656
5.275382498,2,32402.25541,981259.5641
6.7652216,4,46224.49329,1125230.45
5.577267494,2,45899.7384,723750.0653
5.745518039,5,44393.34075,1556552.474
5.232929428,4,44387.86829,1391303.787
5.341157553,5,30469.54897,1103648.288
7.700172407,5,36835.7397,2005037.307
5.426837103,2,30268.35912,1055153.32
6.157447528,4,34354.96293,1389366.718
6.060625718,3,43547.57901,1249461.562
5.464991823,5,34354.1597,1501482.22
5.923312449,4,46743.72165,1296134.395
7.204247861,4,34720.46136,992773.7916
6.134211464,6,27356.89574,1085101.324
4.802783203,2,40018.1907,734562.1045
6.59976394,3,38764.82093,1221827.822
7.1248453,4,39557.32062,1489970.147
7.827258508,3,39511.67912,1696086.168
5.133480582,4,18725.6066,891259.3384
6.918945345,2,36565.02983,1347083.07
6.249999521,6,40838.66483,1428797.372
6.037268901,4,19500.48453,1198678.984
6.839891176,6,43807.92574,1194083.247
5.030503878,3,23964.62352,1233126.836
7.437555945,4,36714.49675,1587585.485
5.205952386,4,36148.15639,1025439.434
5.030342162,4,20478.63044,700903.5639
7.578770294,2,36078.32137,1180903.434
5.706416976,2,24602.56309,914136.5198
7.328456527,4,36075.9632,1178600.648
6.690621627,3,45707.97355,1328572.191
4.345238236,4,22083.90871,742449.3106
6.494455422,3,34426.422,964596.7498
6.55702901,3,37721.32476,1613037.509
5.90534797,4,13355.02004,816772.3751
5.503080033,3,38731.29379,1283208.829
5.358809414,3,26132.86818,975385.5554
4.81760056,4,37670.82898,889845.6012
5.916199392,3,31080.7275,979282.7631
4.832217969,2,38547.92208,896937.6578
6.694530358,2,34922.64487,1712388.873
6.034410757,4,44066.21298,1367292.96
6.17004566,3,31420.29924,949879.9339
7.634775717,3,27142.0282,2050594.046
5.649911054,4,39139.00291,1616631.334
8.366244568,3,31517.11821,1358350.398
6.971445068,5,36773.03541,1708127.578
7.79200171,4,53159.74318,1970419.054
5.831731673,6,44973.08598,1636080.39
6.035992575,6,55947.96796,1591269.993
8.09244018,2,46369.54384,1806231.452
5.706568379,2,50740.20491,1138748.964
5.704488367,2,38660.64385,1246440.856
7.012515946,3,24380.45121,1407123.8
6.301155926,3,31311.98605,1370830.389
4.752609372,4,56970.73183,1492521.867
4.316606421,2,34922.49245,762391.7761
5.625055396,5,33200.33784,1668448.098
5.348729243,6,29704.82371,945057.3184
5.926383868,4,32536.46587,874497.2655
5.386918411,4,30823.91047,1080170.907
3.647654634,2,44882.48792,1049007.017
5.99290704,2,38994.08273,826587.3919
5.278236842,3,35271.71984,1384328.122
6.569959581,4,27221.17929,1027311.508
7.17273506,2,57121.57974,1938713.985
4.079782222,6,26160.16105,1025417.888
4.516853632,3,27402.70803,594816.9325
5.316288784,4,28782.24002,1369970.613
6.935838866,6,20833.00762,449331.5835
7.268346429,3,32233.88588,1253359.954
6.264689378,6,25942.65579,1347234.093
5.157715794,4,42152.13605,1257780.067
5.06030279,3,55084.15933,1474296.416
6.552490761,2,39582.92892,1513273.017
4.028327591,6,53055.85372,1042243.731
5.593939986,4,34019.97359,1288069.226
5.724372816,6,53921.43195,1988563.993
4.43905373,4,36179.40577,799842.3758
6.850884751,3,56376.96843,1813555.33
5.639293226,2,24291.11191,492984.5947
5.400627906,2,33284.9267,1325531.155
7.697110375,2,53504.45997,1315138.251
4.914396085,4,36325.30463,729990.0244
6.118452016,4,38467.817,1328658.911
6.492408962,6,64543.32245,1599416.014
5.745688142,2,53713.27621,1348251.597
4.255008575,2,32236.82469,1018457.987
5.904630857,2,44034.47735,1517597.527
7.158516797,2,39419.28898,1247289.49
7.352679089,3,17093.8098,906034.6514
6.829170797,2,32147.63844,1203089.989
6.490769332,3,47066.61742,1375771.129
5.073320657,2,18194.12155,459446.4193
4.897454983,5,26651.84551,1238486.17
5.881587711,4,24602.00925,1309768.196
6.004892786,3,38825.39624,1111580.1
5.771015012,4,31837.48807,1099788.698
6.270914492,4,23586.38274,1247384.085
5.0333365,6,47907.02053,1546469.783
5.456277934,3,19652.1461,729315.3749
7.974704488,2,44808.30337,1614667.528
6.141594285,4,43181.90541,1613325.655
4.447902232,2,35808.41019,765505.3475
6.848072424,3,41819.36384,1696785.902
6.25995655,3,22599.37411,980161.6274
5.515535533,4,34477.46586,1167621.046
6.290071214,4,19033.61118,995849.7751
5.826323984,2,37252.96217,1276494.765
5.688956505,5,41864.78624,1649156.608
4.873193088,3,40746.12022,1603268.211
5.34585939,3,29023.35352,1314387.407
6.485150517,3,39812.30642,1357366.528
4.678508847,4,53705.13173,1308017.314
5.565689964,4,21287.44252,1246015.297
6.802133796,6,30545.48765,1467959.529
5.733518858,5,43921.10884,1239309.915
6.550911359,4,40808.13621,1457022.63
5.235428788,4,36333.48147,1315666.874
5.870557966,2,24511.81998,885709.7643
5.176103252,3,31319.53603,566645.8578
6.478004245,2,34940.35476,1088176.201
5.789744065,3,36809.12493,1105737.462
7.370165244,4,44348.42034,1571664.903
4.737569088,4,44523.98909,1412144.508
5.712998824,4,41686.51893,1220724.177
5.877790573,4,30494.50961,1011909.694
5.206138943,5,26234.10954,685922.3852
6.42330404,4,31872.7763,1175190.673
5.588486714,5,32762.93646,1053891.645
4.236880738,5,42425.77635,1360502.249
7.005533539,4,48564.79854,1409038.987
5.529295392,2,14241.24877,547794.5712
4.5520597,4,23662.58487,1211442.941
5.332689067,2,41020.43966,1403296.258
5.903673819,4,35621.67754,1125696.862
6.242850811,2,44345.07696,1067191.98
4.213793597,3,28984.51021,786257.7826
6.175769773,3,28860.94534,1341069.16
4.649203487,3,40291.19449,777718.8986
6.873592404,5,32487.56767,1539465.42
5.08647949,4,19314.63285,738760.7474
5.389285536,4,39588.22954,777144.2542
7.321305027,3,23039.88947,1131040.702
6.215488288,2,33549.55306,892718.091
6.205941992,3,55838.91309,1344406.93
6.701008533,3,27165.23395,1174949.861
5.450221458,6,35960.62566,948054.0087
5.760579986,3,50213.73856,1432902.753
6.327696005,3,59313.73912,1649947.16
4.230051414,4,67601.22356,1168588.031
6.295120484,3,35469.02867,1172514.722
4.213322953,4,39185.99503,1051173.465
7.515130583,3,23927.33192,1235747.512
5.785465918,2,17597.04113,984010.7053
8.27414749,3,35374.24918,1210610.163
4.611183867,2,34366.1801,766078.3708
5.915183934,3,38822.83419,1234636.452
6.812452068,6,38418.0583,1364306.769
6.359015225,2,34265.52637,1429383.352
6.354988921,5,32743.7803,1680788.287
5.789113537,3,27865.99607,884891.4955
6.001140259,2,40130.54077,1198572.866
5.689943504,2,31879.32384,996924.6914
6.812010802,4,29873.98841,1417403.312
4.431744948,4,23853.96781,549947.2482
5.225487928,4,33967.6729,1241699.117
4.662569144,3,60309.12225,1258686.286
7.690493451,4,26717.60493,1144177.776
6.091147527,6,46776.73635,1518387.142
5.412044153,4,31048.99083,592512.4283
6.90353685,3,46346.6233,1283590.459
6.254002237,3,29743.5932,1014093.31
6.547893325,3,41162.33783,1535152.074
6.748409478,6,52547.82917,1754576.146
5.515547729,4,47590.82639,1384965.654
4.267647438,4,34640.72237,554253.054
6.646066918,6,37198.29198,1502451.114
5.691650412,4,58051.60066,1930802.919
5.61580954,3,42795.34656,1309860.059
7.4865957,2,31646.37769,1110525.989
7.292736165,4,44604.26897,1543357.454
6.670701549,3,47248.81405,1736442.48
6.710570614,5,18878.79928,1370367.788
6.453148327,4,36085.10108,1614916.469
8.048052771,4,30692.9169,1124463.04
5.062524905,5,44428.1529,1293383.89
5.044783195,6,32485.40962,1472967.814
5.812992997,4,26945.57492,1009809.984
6.303685917,2,38707.52552,1217061.254
8.415327856,3,34615.95605,1637335.303
6.030995051,6,39939.80325,1570904.977
5.84448089,2,27606.00721,1002690.899
6.776730281,6,44508.60306,1814550.901
6.917563557,5,40179.1657,1677005.14
5.306649505,4,38977.46512,1173201.519
6.495543869,4,22522.8816,860346.4707
4.187031549,3,39496.12756,631712.7238
5.993336048,3,44822.3484,1330929.472
5.814456126,5,36419.23411,879356.366
4.564544215,3,40488.33348,635419.3652
6.112444386,6,33577.50951,1085494.82
5.551591773,2,27811.63909,1024601.563
3.573485177,4,35919.85409,701865.773
5.855132309,3,30018.12056,942663.9415
6.706187276,4,32517.53141,1838092.102
5.763953676,5,19630.01991,1065150.787
6.342055418,2,19772.52166,849566.0855
5.195548818,3,27725.52718,949892.5314
6.401203921,4,27727.03253,1294967.411
5.008816737,4,46070.4434,1033881.135
6.194842465,4,38575.2732,1280700.403
6.548519671,2,55323.95726,1388840.174
6.889634603,5,28884.05091,1940225.908
7.070930483,4,54143.3287,1586889.995
5.946960518,3,30774.75314,962081.42
5.854318069,4,36794.19937,1049798.785
5.369129034,2,36043.02049,1040781.795
6.649260982,3,25983.5197,1100380.261
6.965103517,4,25432.07677,759044.688
6.207662804,4,47444.71283,1283764.788
6.025451861,2,49085.96278,1162949.679
8.005412645,6,42611.5397,1420979.184
6.129920102,3,32428.12577,972670.8133
7.089195735,4,43480.69971,1804243.86
5.350078826,6,14476.76064,836883.5653
5.207370214,3,57699.95756,1294647.589
5.474910834,4,34615.59849,1300479.133
5.875820408,2,28433.85035,1040376.995
6.471570205,2,33288.95842,1193253.801
4.911590617,3,55375.66821,1618127.607
5.011920958,3,30177.11796,1113856.543
6.833278659,5,37311.66414,1706291.991
5.384138327,3,35777.29469,658644.617
6.68716254,5,35056.44834,1168993.738
5.307330122,4,35707.7623,1123209.855
4.934697172,2,34332.42096,915818.4531
4.573821265,3,30636.46158,1134142.916
6.4653061,3,30324.19143,1589765.497
3.446131154,3,43358.5705,552585.3541
6.707818266,6,38326.00336,1352917.177
3.430713498,4,30532.99239,1043281.29
6.25142505,6,47926.40802,1589431.171
6.5040534,4,32508.90973,1348883.321
6.529827858,4,24874.03512,1212440.29
5.862742649,6,29766.44407,1580727.45
5.836562621,3,29990.62536,1215288.49
6.178851435,3,48621.16851,1391788.849
5.998331335,6,32810.13795,1127248.61
7.033461786,5,23978.58886,1234609.739
5.078042652,2,49859.49907,936234.3476
6.567440676,3,29673.02264,1852338.469
6.02077932,4,49257.8511,2009937.703
7.626918438,4,32614.77708,828127.0276
6.425960932,3,42631.83698,1661119.501
7.569247064,3,28774.42668,1295901.454
5.410623946,6,23365.44462,989643.0314
8.53634617,2,30777.97017,1788515.818
7.127762529,5,32252.1437,1814855.155
5.90526723,5,19595.96368,1170705.166
6.194182284,6,31144.65521,1090788.981
4.607793092,2,20691.47878,440585.0294
7.248678348,5,33182.43628,1029439.234
3.413044959,6,36333.95285,828120.955
6.744319216,2,38092.9276,985283.8816
5.295864201,4,27071.52903,879062.5907
4.931603874,4,38132.46448,609402.7753
6.826684184,3,18114.57522,1168859.117
6.961354849,2,25333.87085,1307506.565
7.005152218,6,29359.20517,1357250.571
6.440954153,4,29978.65909,1181630.625
6.365004744,4,38773.09407,1294615.008
4.459532432,5,37499.0055,911656.1053
6.263320554,3,30994.79989,1149327.656
5.34246816,5,30345.59016,867714.3838
5.865246386,3,21350.09975,973068.557
5.830240195,5,9579.071782,1084408.44
7.035383395,3,50676.3124,2275455.306
6.131326167,3,40144.75061,1233205.196
7.325975622,4,61772.75681,1906024.636
6.155338177,3,49667.60637,1412626.519
6.989711898,5,23411.94554,1208761.056
5.491419388,2,47005.49681,1710924.367
5.89150658,2,42771.40598,750119.7266
6.446437668,6,26861.13336,1361828.848
6.791701023,6,33609.69466,904785.1632
4.386179784,6,44258.90193,980141.2191
5.679880456,2,32620.40732,798254.2245
6.71417241,4,30788.30391,1026505.821
5.235165561,4,45452.28028,1692335.964
5.939369689,2,38897.09158,1405505.244
5.764434518,3,33922.63298,946182.0502
6.720502135,2,42122.53515,1723775.014
5.098117276,6,28467.21144,1238406.19
6.507846707,6,35452.59151,1317160.403
5.446190938,4,40675.79837,1155752.745
6.188441122,5,31266.90185,1040086.664
4.640185031,6,39998.46264,1266947.264
5.645479846,4,57771.29235,1422230.96
6.358266693,6,46399.80959,1224778.623
6.036130224,2,18468.81419,973096.3582
4.954121475,3,26365.14509,512252.8035
6.105744489,3,32997.63893,906419.3179
4.857913551,3,33413.26568,1114667.249
6.695838781,2,38047.13038,1278365.767
6.305681929,4,32483.35909,1720670.877
6.316032181,4,31886.7102,1534295.195
5.799068188,3,32106.89476,1066040.789
6.019474864,5,31765.90139,1428399.002
3.944863742,2,26018.01564,855423.984
4.833812445,2,44863.71498,853084.1522
3.895831096,3,43922.63017,934610.3953
6.210505624,3,30054.86206,1571781.593
6.537364464,3,43441.99643,927163.8119
6.53102984,4,29683.80911,1227568.958
3.921476794,4,50133.01508,671802.0395
6.727700448,3,41216.26416,1705918.18
5.921329615,5,24867.49764,1198915.943
5.922170782,4,48812.88401,1230097.451
6.799144502,4,23725.78271,764635.9979
6.159166008,6,31348.74098,1553854.434
5.658585903,3,51988.70353,1451930.631
7.109089775,2,37556.10749,1063491.81
6.539850165,4,33925.42449,1226180.768
7.51173035,3,30369.19312,1220987.002
6.404151538,6,33770.24452,1480227.547
6.709721049,4,51054.51591,1641873.966
6.239460761,3,31552.54421,1262963.861
4.739572776,5,46505.7883,1444572.971
5.565925802,4,34753.88289,1358983.47
3.613225369,2,20951.34787,635530.8449
5.999791526,3,41440.43383,1670183.168
5.730149637,2,15576.44502,841236.1676
6.217532942,3,21330.98894,1581865.559
6.926219767,3,61205.81478,1841495.508
5.765137522,4,60747.20448,1891398.256
6.940120405,5,39984.95821,1832230.093
4.045025219,6,39088.3994,1062095.468
7.449827821,4,40090.90836,970044.6656
7.386691378,3,26262.50733,1528900.856
5.891946407,3,37180.50036,1107159.781
6.102287443,3,24318.53011,1300031.23
5.77958332,4,43628.95481,1547737.002
3.24171598,4,35399.90748,1248741.865
5.71429312,6,40865.81789,1205568.367
4.614316578,5,33036.30334,993637.0897
6.105220972,4,51630.42482,1813856.314
7.123967024,3,44406.45551,1822438.42
5.138796142,5,14931.27011,1166925.146
4.842848489,4,34932.29123,952439.6622
8.176696667,3,34129.24179,1659100.124
6.720985599,4,37245.94373,1181995.431
6.308295192,2,25948.64421,1124042.948
6.436974867,3,39055.82229,1219637.367
5.689564063,4,26094.90558,867082.8428
5.758922428,4,44795.53111,1385978.984
6.276723543,5,15113.5872,725040.896
6.576732987,4,64149.68021,1409762.119
5.869562738,6,30464.25722,1036704.691
3.594830126,3,27022.75918,717273.1853
4.697997907,4,32824.79666,1642478.736
5.078184036,6,28382.70669,585440.4314
5.127825655,3,30749.64439,602209.575
6.676942454,2,32126.7724,1340227.277
5.592552303,4,45340.78189,1430051.088
5.049142026,3,38345.58108,1101120.259
6.64114612,3,31590.38533,897223.4347
6.377277229,4,36142.96799,1409318.577
5.16810508,3,37866.63226,1226067.314
5.025865854,5,7522.333138,910099.644
6.239196857,3,36454.29866,1492009.563
6.591287918,2,40250.88724,1555806.042
4.756446026,4,38294.07598,1487855.538
6.400970783,3,22076.15316,995144.1066
6.767889199,4,28614.53971,1151006.078
6.295678751,6,29096.51902,1760880.448
6.022455574,2,38535.6666,1067000.349
4.405604431,6,48150.2538,1430796.763
4.804914297,2,28550.4813,981753.2384
3.970244357,3,52057.05441,1102516.584
6.187704153,4,31518.00819,1334377.307
5.466741628,5,42030.42124,1395218.58
5.592402265,3,36342.71476,1227167.408
5.233785447,2,43679.48483,1315568.164
6.295260658,6,33424.4275,1643338.993
5.240103041,6,28717.96133,1354417.563
5.696016625,4,41602.02374,1273868.064
5.433570131,5,37594.49346,1343824.215
5.203791107,2,29034.31996,692229.4655
5.54606543,3,36902.14539,1411054.317
6.648548092,4,29749.62279,832475.189
6.913898736,2,35516.40989,1076334.103
6.564573695,3,46635.76964,1309829.936
4.990993714,3,34271.10234,1130844.029
4.169137168,3,45347.93206,784503.3579
5.219048628,3,45735.18721,1378399.109
6.664388302,4,33337.76538,983537.5108
5.554973787,5,41734.83266,1737981.53
5.485974582,5,41378.87673,1314359.454
5.64391069,3,65857.93332,1372969.311
5.684473258,4,38582.55801,998855.5799
6.082523082,2,61075.60218,1473540.76
6.893316744,6,44843.19552,1816217.007
6.348594854,3,43181.51307,1127082.199
